Id,Probability
14055,1.868047e-02
14056,1.315296e-01
14057,3.054403e-02
14058,7.596850e-03
14059,4.181471e-03
14060,5.220671e-03
14061,4.199890e-02
14062,7.402778e-02
14063,3.258329e-02
14064,1.969043e-02
14065,3.623549e-02
14066,2.817018e-02
14067,4.269605e-02
14068,1.380766e-02
14069,1.388167e-02
14070,5.015388e-01
14071,3.850822e-02
14072,5.909032e-03
14073,3.222244e-01
14074,7.537354e-03
14075,7.102008e-02
14076,4.274446e-03
14077,3.083399e-03
14078,2.444743e-02
14079,6.232809e-03
14080,4.453130e-02
14081,5.575696e-03
14082,2.327956e-01
14083,4.846313e-02
14084,1.025297e-01
14085,8.554572e-02
14086,6.306760e-03
14087,1.257261e-02
14088,1.046511e-01
14089,9.183804e-02
14090,1.049620e-02
14091,1.342180e-01
14092,1.731987e-01
14093,3.491325e-02
14094,6.824174e-02
14095,2.251349e-02
14096,1.863141e-02
14097,1.128833e-02
14098,1.106598e-02
14099,2.442523e-02
14100,5.457808e-02
14101,1.103368e-03
14102,1.245966e-03
14103,2.219180e-01
14104,1.147697e-02
14105,1.375947e-01
14106,1.660103e-01
14107,1.796577e-02
14108,5.928700e-03
14109,4.771596e-02
14110,2.965175e-02
14111,4.910847e-02
14112,1.177252e-02
14113,1.044773e-01
14114,1.880191e-03
14115,1.352778e-01
14116,2.144836e-02
14117,5.684529e-01
14118,1.124789e-02
14119,4.150990e-02
14120,3.270030e-01
14121,4.947872e-03
14122,2.277909e-02
14123,4.012440e-01
14124,1.833993e-02
14125,1.497572e-02
14126,6.148755e-03
14127,2.817662e-03
14128,2.940074e-01
14129,3.369255e-03
14130,2.686303e-03
14131,3.478945e-01
14132,6.612544e-02
14133,4.865711e-02
14134,4.073170e-01
14135,1.798517e-03
14136,4.343094e-02
14137,2.804631e-03
14138,4.539319e-02
14139,6.159457e-03
14140,3.063038e-03
14141,9.521585e-03
14142,2.927301e-02
14143,3.062276e-02
14144,2.049400e-02
14145,3.721535e-03
14146,1.620134e-02
14147,8.219094e-03
14148,3.412254e-02
14149,5.095148e-02
14150,2.296060e-02
14151,2.334060e-02
14152,3.125974e-01
14153,2.866694e-02
14154,1.710037e-02
14155,3.049944e-02
14156,1.045944e-01
14157,2.942225e-02
14158,1.197022e-02
14159,1.443122e-01
14160,4.030287e-02
14161,2.324038e-02
14162,9.433683e-03
14163,1.005936e-03
14164,3.001739e-02
14165,7.252718e-02
14166,4.951726e-01
14167,2.709730e-02
14168,3.332687e-01
14169,9.403368e-03
14170,6.763734e-03
14171,5.993802e-03
14172,3.967475e-02
14173,1.132982e-02
14174,1.182204e-02
14175,3.384333e-02
14176,6.721067e-03
14177,2.141595e-02
14178,1.248311e-01
14179,5.473896e-02
14180,3.903454e-02
14181,1.131059e-02
14182,2.066919e-02
14183,1.539804e-02
14184,3.569720e-03
14185,2.942775e-02
14186,5.318661e-03
14187,2.172404e-02
14188,9.393987e-02
14189,3.767452e-02
14190,1.301321e-02
14191,3.820606e-02
14192,9.222067e-03
14193,3.072744e-02
14194,9.053702e-03
14195,2.497318e-03
14196,4.724222e-03
14197,7.173626e-02
14198,1.243649e-01
14199,5.016420e-02
14200,7.569717e-02
14201,9.522123e-03
14202,1.124469e-02
14203,3.388946e-02
14204,2.143755e-02
14205,1.871931e-02
14206,1.689592e-02
14207,1.518153e-02
14208,2.405171e-03
14209,2.346391e-02
14210,4.937857e-03
14211,1.690115e-02
14212,1.124682e-02
14213,3.025508e-02
14214,1.254885e-02
14215,4.920345e-01
14216,1.894463e-02
14217,1.248888e-01
14218,2.635126e-02
14219,1.968760e-02
14220,1.234851e-02
14221,2.240723e-02
14222,1.220388e-02
14223,1.277445e-02
14224,1.591856e-02
14225,1.037322e-01
14226,4.571909e-03
14227,9.567358e-03
14228,1.764589e-01
14229,6.161123e-03
14230,1.963067e-03
14231,1.206603e-02
14232,7.650520e-03
14233,2.136583e-02
14234,1.261319e-02
14235,2.374521e-02
14236,1.490156e-02
14237,1.018793e-01
14238,1.205856e-02
14239,9.737535e-02
14240,3.365339e-02
14241,6.815825e-02
14242,6.745202e-02
14243,9.224312e-03
14244,6.286770e-03
14245,1.376306e-01
14246,7.053667e-03
14247,2.693976e-02
14248,7.618650e-03
14249,2.616912e-03
14250,1.432390e-03
14251,1.611658e-02
14252,9.157269e-02
14253,8.237334e-03
14254,1.152321e-01
14255,7.709276e-03
14256,1.348787e-01
14257,1.815893e-02
14258,7.070642e-02
14259,1.122959e-03
14260,1.210380e-02
14261,1.165218e-02
14262,1.435489e-01
14263,1.218032e-02
14264,5.675756e-02
14265,4.595828e-02
14266,7.556920e-02
14267,1.466257e-02
14268,4.593641e-02
14269,1.591511e-02
14270,4.797164e-02
14271,5.667092e-03
14272,3.579696e-02
14273,1.061841e-02
14274,2.168219e-02
14275,2.494765e-02
14276,2.919372e-03
14277,3.543561e-01
14278,2.571273e-01
14279,1.112920e-02
14280,1.160296e-02
14281,1.528637e-02
14282,1.239968e-02
14283,2.433213e-02
14284,5.050008e-02
14285,1.698350e-02
14286,2.881556e-01
14287,2.725811e-02
14288,2.592922e-03
14289,8.709985e-03
14290,1.002595e-02
14291,2.669098e-02
14292,4.068208e-01
14293,1.453436e-01
14294,1.631729e-02
14295,6.451984e-04
14296,7.121898e-02
14297,5.893256e-03
14298,4.061751e-02
14299,2.165334e-02
14300,2.139856e-02
14301,6.677935e-03
14302,1.654388e-01
14303,3.124960e-02
14304,2.432472e-02
14305,6.170887e-02
14306,9.872102e-03
14307,4.471413e-02
14308,4.156368e-01
14309,1.288294e-02
14310,1.060947e-02
14311,2.844586e-02
14312,4.638321e-03
14313,2.014966e-02
14314,2.541382e-03
14315,4.566329e-03
14316,1.404004e-02
14317,1.830825e-02
14318,5.303023e-01
14319,1.536242e-02
14320,1.508621e-02
14321,5.222628e-01
14322,5.470580e-02
14323,7.254770e-03
14324,6.494434e-03
14325,5.387518e-03
14326,1.038029e-02
14327,6.919857e-03
14328,2.857493e-01
14329,4.463898e-02
14330,9.411283e-03
14331,3.052515e-02
14332,6.046706e-01
14333,1.121019e-02
14334,7.965316e-02
14335,6.972760e-03
14336,5.051138e-02
14337,1.533951e-02
14338,2.624652e-02
14339,1.374929e-02
14340,3.599325e-02
14341,2.215683e-01
14342,3.191930e-01
14343,1.684632e-02
14344,9.718757e-02
14345,9.861215e-02
14346,3.988566e-02
14347,2.390676e-02
14348,5.316533e-01
14349,5.424176e-03
14350,1.903419e-02
14351,1.669777e-02
14352,1.928314e-01
14353,8.904906e-03
14354,3.586432e-01
14355,3.639645e-02
14356,2.673140e-02
14357,1.035268e-01
14358,1.449944e-03
14359,2.746915e-02
14360,1.528060e-01
14361,1.241556e-02
14362,8.424631e-02
14363,1.571833e-02
14364,1.301885e-02
14365,1.773405e-01
14366,6.393190e-01
14367,4.807309e-02
14368,3.570073e-02
14369,1.839437e-02
14370,3.013316e-03
14371,2.587161e-02
14372,1.062544e-01
14373,1.369920e-01
14374,2.997831e-01
14375,1.556068e-01
14376,4.413479e-02
14377,7.814661e-02
14378,1.464646e-02
14379,4.303695e-03
14380,2.841784e-03
14381,4.582466e-02
14382,3.512486e-02
14383,1.355871e-01
14384,4.334932e-02
14385,3.394876e-02
14386,5.241702e-01
14387,1.378238e-02
14388,4.980531e-02
14389,2.324389e-02
14390,8.463986e-02
14391,1.857911e-01
14392,7.492148e-02
14393,3.707495e-02
14394,1.324288e-02
14395,1.687971e-02
14396,4.129260e-01
14397,1.299650e-02
14398,8.614825e-02
14399,2.277170e-02
14400,1.627865e-01
14401,1.139867e-01
14402,1.279967e-01
14403,8.933569e-02
14404,8.408127e-02
14405,1.089387e-01
14406,1.807767e-02
14407,2.717282e-03
14408,3.042272e-02
14409,2.947104e-01
14410,1.985962e-02
14411,3.149338e-02
14412,1.403330e-01
14413,4.420462e-01
14414,4.430870e-02
14415,4.581447e-02
14416,6.490703e-02
14417,4.410423e-02
14418,1.437002e-01
14419,1.027984e-02
14420,9.200995e-03
14421,5.616006e-02
14422,3.596447e-02
14423,8.032884e-03
14424,1.090387e-02
14425,1.363973e-02
14426,1.408110e-02
14427,3.957173e-01
14428,5.576528e-01
14429,5.152475e-03
14430,4.671093e-03
14431,3.445139e-02
14432,3.929784e-04
14433,9.621062e-02
14434,2.286331e-02
14435,8.598159e-02
14436,2.456308e-02
14437,2.623832e-03
14438,9.650796e-02
14439,1.857381e-02
14440,1.160949e-02
14441,9.003376e-03
14442,5.368030e-03
14443,3.200881e-03
14444,7.813564e-03
14445,4.061623e-03
14446,1.993398e-02
14447,6.155306e-02
14448,5.386101e-03
14449,2.134943e-01
14450,1.737070e-02
14451,1.658511e-01
14452,3.469629e-03
14453,1.237494e-02
14454,3.480087e-02
14455,6.160270e-03
14456,2.005734e-02
14457,4.316147e-01
14458,3.718436e-02
14459,1.036793e-01
14460,3.030075e-02
14461,6.680702e-03
14462,1.157163e-02
14463,2.897018e-02
14464,2.474048e-02
14465,5.658454e-01
14466,1.426992e-03
14467,1.006247e-02
14468,7.893008e-02
14469,1.656657e-02
14470,4.624163e-02
14471,3.962358e-02
14472,6.785812e-03
14473,1.328793e-02
14474,1.235080e-02
14475,1.597663e-02
14476,9.172061e-03
14477,2.370894e-01
14478,2.054901e-02
14479,3.517636e-02
14480,2.726497e-02
14481,9.580022e-03
14482,8.583146e-02
14483,2.129672e-02
14484,2.569145e-02
14485,1.911105e-02
14486,1.792076e-02
14487,3.628867e-02
14488,3.064988e-02
14489,3.051086e-02
14490,1.926368e-01
14491,1.274506e-02
14492,2.743201e-02
14493,2.199687e-02
14494,1.963312e-01
14495,1.121734e-01
14496,4.196351e-02
14497,3.815018e-03
14498,2.268256e-02
14499,8.041352e-02
14500,4.113705e-02
14501,1.648148e-01
14502,1.218156e-02
14503,7.754325e-02
14504,8.564568e-02
14505,4.508438e-01
14506,1.755081e-02
14507,1.004880e-02
14508,2.786921e-02
14509,1.391510e-02
14510,1.160995e-02
14511,2.132262e-02
14512,4.684540e-02
14513,7.960652e-02
14514,4.649703e-03
14515,4.968508e-02
14516,1.515215e-02
14517,7.416107e-03
14518,3.070684e-02
14519,3.505084e-02
14520,1.028630e-02
14521,1.423836e-02
14522,8.190379e-02
14523,4.886439e-03
14524,1.793637e-02
14525,5.565868e-03
14526,1.606947e-02
14527,4.899128e-03
14528,1.911529e-02
14529,3.498006e-03
14530,2.414624e-01
14531,2.247777e-01
14532,3.924852e-03
14533,1.795131e-02
14534,1.003812e-01
14535,5.977945e-01
14536,1.221031e-02
14537,5.093958e-02
14538,7.983337e-03
14539,1.986179e-02
14540,2.417259e-01
14541,1.379830e-01
14542,9.232887e-02
14543,6.812961e-03
14544,4.235773e-01
14545,1.205688e-02
14546,2.474853e-01
14547,1.054052e-02
14548,9.963699e-03
14549,3.873451e-02
14550,1.670724e-02
14551,1.817229e-01
14552,3.382634e-03
14553,2.691461e-02
14554,8.738989e-02
14555,4.364127e-02
14556,1.235071e-02
14557,3.081300e-01
14558,7.605500e-03
14559,4.095807e-02
14560,4.566089e-02
14561,2.878815e-01
14562,1.011331e-02
14563,8.443838e-03
14564,9.655947e-02
14565,1.538199e-02
14566,4.457988e-02
14567,1.429151e-02
14568,5.390909e-02
14569,5.525858e-02
14570,1.582290e-02
14571,1.031339e-02
14572,5.745187e-03
14573,5.103927e-02
14574,9.593209e-03
14575,2.216948e-01
14576,1.192742e-02
14577,1.101196e-01
14578,1.434197e-03
14579,4.149558e-02
14580,1.873230e-02
14581,2.039156e-01
14582,4.300828e-03
14583,7.856534e-02
14584,2.634070e-03
14585,1.051508e-01
14586,6.321954e-02
14587,2.394397e-01
14588,4.634204e-02
14589,1.956516e-02
14590,1.991803e-01
14591,2.664525e-01
14592,5.878725e-01
14593,5.013323e-02
14594,6.961060e-02
14595,2.028403e-02
14596,1.129933e-02
14597,1.972296e-02
14598,2.949548e-02
14599,6.293649e-01
14600,2.043971e-02
14601,7.052431e-03
14602,1.639449e-02
14603,1.556329e-02
14604,4.811515e-03
14605,1.200491e-02
14606,3.393736e-02
14607,1.447695e-03
14608,8.025321e-02
14609,8.984315e-03
14610,7.770927e-03
14611,2.558155e-03
14612,2.529673e-02
14613,1.195477e-03
14614,1.677327e-02
14615,1.767025e-02
14616,1.243210e-01
14617,2.616011e-03
14618,3.238993e-02
14619,2.774339e-01
14620,1.803677e-02
14621,5.517647e-02
14622,1.566812e-02
14623,5.754170e-01
14624,7.763976e-03
14625,4.010739e-03
14626,8.404205e-02
14627,2.121605e-02
14628,3.414489e-03
14629,3.389083e-02
14630,1.003539e-02
14631,1.847831e-01
14632,6.014571e-01
14633,4.346604e-03
14634,2.713463e-02
14635,1.168261e-02
14636,2.168898e-02
14637,3.656265e-02
14638,2.083443e-02
14639,8.430633e-03
14640,1.200196e-01
14641,1.236091e-01
14642,1.297911e-01
14643,1.242831e-01
14644,2.416917e-03
14645,1.151796e-01
14646,8.793555e-03
14647,2.462842e-03
14648,2.447422e-02
14649,5.000950e-03
14650,3.553088e-02
14651,1.515211e-02
14652,3.887308e-02
14653,7.652257e-03
14654,3.176382e-01
14655,1.328531e-02
14656,3.167606e-01
14657,4.908732e-03
14658,8.827176e-03
14659,4.530874e-03
14660,6.512509e-03
14661,2.809204e-02
14662,1.063446e-02
14663,1.451364e-02
14664,1.635102e-02
14665,1.241154e-02
14666,1.225947e-02
14667,5.302730e-03
14668,3.682347e-02
14669,8.642365e-02
14670,9.077862e-03
14671,5.383603e-02
14672,2.047876e-02
14673,3.577825e-03
14674,5.267411e-02
14675,2.134484e-02
14676,2.459528e-02
14677,7.033898e-02
14678,1.934779e-01
14679,1.648169e-02
14680,4.355158e-02
14681,2.015414e-01
14682,2.022433e-01
14683,1.832487e-01
14684,1.400743e-02
14685,3.877153e-02
14686,1.962275e-02
14687,4.532088e-03
14688,2.803251e-01
14689,9.839299e-03
14690,3.147894e-02
14691,4.248523e-03
14692,1.229833e-02
14693,4.755814e-03
14694,8.776953e-02
14695,1.207542e-02
14696,5.547530e-01
14697,4.414103e-01
14698,2.681500e-02
14699,1.543085e-02
14700,8.177923e-03
14701,6.866039e-03
14702,1.037402e-02
14703,1.315134e-01
14704,2.219148e-02
14705,4.644218e-03
14706,9.704092e-02
14707,1.611073e-01
14708,1.453977e-02
14709,2.476932e-02
14710,3.769247e-03
14711,7.924195e-02
14712,2.270101e-02
14713,1.713298e-02
14714,9.304827e-02
14715,2.844583e-02
14716,7.748972e-02
14717,1.132582e-02
14718,3.275748e-01
14719,4.166043e-03
14720,5.982414e-02
14721,1.672502e-01
14722,6.627636e-02
14723,7.851826e-02
14724,7.839109e-03
14725,2.704311e-02
14726,6.716903e-03
14727,4.080494e-02
14728,3.925670e-03
14729,8.578399e-03
14730,1.951276e-01
14731,1.462725e-02
14732,5.446538e-01
14733,8.468877e-02
14734,6.698575e-03
14735,4.930956e-02
14736,6.076467e-02
14737,2.278545e-01
14738,2.425545e-02
14739,1.647553e-02
14740,2.655505e-02
14741,1.091032e-02
14742,1.773223e-01
14743,6.207628e-03
14744,1.562560e-02
14745,7.183102e-03
14746,3.073698e-01
14747,3.207487e-01
14748,1.691548e-02
14749,2.259439e-02
14750,2.917703e-02
14751,6.686917e-02
14752,1.145622e-02
14753,2.425900e-02
14754,1.829101e-03
14755,3.307665e-02
14756,4.554465e-03
14757,1.959113e-02
14758,2.249651e-01
14759,2.478982e-02
14760,2.773296e-02
14761,1.427104e-02
14762,2.082999e-02
14763,1.845253e-02
14764,8.580770e-03
14765,2.065552e-03
14766,1.923994e-02
14767,1.447255e-03
14768,3.200805e-02
14769,1.715078e-02
14770,4.162887e-02
14771,4.141871e-01
14772,5.155958e-03
14773,1.620224e-01
14774,5.987959e-03
14775,4.251950e-02
14776,1.199139e-01
14777,2.593554e-02
14778,5.951770e-03
14779,4.729792e-01
14780,1.543323e-01
14781,4.712881e-03
14782,4.930528e-02
14783,1.064401e-01
14784,5.628215e-02
14785,8.990559e-02
14786,7.353072e-03
14787,2.828147e-02
14788,9.859816e-03
14789,1.214929e-02
14790,1.455269e-02
14791,1.271482e-03
14792,3.237398e-02
14793,4.221265e-02
14794,2.115036e-02
14795,3.843969e-02
14796,8.988373e-02
14797,6.724229e-03
14798,1.280785e-03
14799,8.815472e-03
14800,8.542056e-02
14801,1.679981e-02
14802,2.322827e-02
14803,8.942803e-04
14804,5.118931e-02
14805,2.818249e-03
14806,5.949937e-03
14807,1.325559e-01
14808,1.428289e-02
14809,3.475967e-02
14810,1.322325e-02
14811,1.771199e-02
14812,2.802068e-02
14813,2.008114e-02
14814,1.423893e-02
14815,3.878434e-03
14816,3.204093e-02
14817,2.433571e-01
14818,5.731495e-02
14819,2.763283e-02
14820,1.000161e-02
14821,1.692755e-01
14822,1.112915e-01
14823,7.629823e-03
14824,6.519157e-03
14825,1.816513e-02
14826,1.004032e-01
14827,5.362960e-03
14828,2.328244e-01
14829,9.969198e-03
14830,1.223743e-01
14831,6.593646e-02
14832,1.160390e-01
14833,1.612302e-02
14834,3.658253e-01
14835,2.901447e-01
14836,1.191652e-01
14837,2.809445e-01
14838,5.043589e-03
14839,2.603167e-03
14840,6.465457e-02
14841,1.934622e-01
14842,9.752835e-02
14843,1.849334e-02
14844,4.290728e-02
14845,1.085082e-01
14846,2.602715e-02
14847,4.085254e-01
14848,3.423169e-03
14849,1.471582e-01
14850,4.493864e-03
14851,2.537898e-01
14852,4.488115e-02
14853,5.050082e-03
14854,2.127863e-03
14855,3.586873e-02
14856,3.128031e-02
14857,3.287952e-02
14858,5.240479e-03
14859,2.533478e-03
14860,1.541755e-03
14861,4.257674e-02
14862,2.143499e-02
14863,1.229773e-02
14864,8.977897e-03
14865,3.690515e-01
14866,2.525207e-01
14867,1.144085e-02
14868,2.543343e-02
14869,5.072779e-01
14870,6.478819e-03
14871,1.272359e-02
14872,1.245845e-02
14873,1.803647e-02
14874,2.558582e-02
14875,1.179820e-01
14876,1.309912e-02
14877,2.985622e-02
14878,2.014784e-02
14879,4.498620e-02
14880,7.811021e-03
14881,6.699749e-02
14882,4.670561e-02
14883,3.052651e-01
14884,1.218333e-01
14885,7.031013e-03
14886,3.756053e-02
14887,4.352019e-02
14888,1.667513e-02
14889,2.295360e-02
14890,3.159735e-02
14891,1.858265e-01
14892,4.747378e-02
14893,1.138883e-02
14894,9.541970e-03
14895,2.066694e-01
14896,1.664601e-02
14897,2.587803e-02
14898,4.400046e-02
14899,1.039381e-01
14900,3.989820e-02
14901,1.513622e-02
14902,7.642334e-03
14903,3.644212e-02
14904,9.842256e-03
14905,1.582473e-02
14906,4.137081e-01
14907,1.311721e-01
14908,2.622205e-03
14909,1.313940e-02
14910,6.257600e-03
14911,1.244992e-02
14912,2.243001e-03
14913,8.012036e-03
14914,2.376708e-02
14915,1.141503e-02
14916,5.402336e-02
14917,2.351881e-01
14918,4.559597e-02
14919,1.549818e-02
14920,3.779935e-03
14921,2.592848e-01
14922,1.770775e-02
14923,7.455848e-02
14924,5.196996e-03
14925,1.440298e-01
14926,4.722758e-02
14927,3.077342e-02
14928,7.686524e-03
14929,2.965578e-02
14930,1.955169e-03
14931,1.044428e-01
14932,1.932128e-01
14933,8.393459e-02
14934,2.913581e-02
14935,1.736850e-02
14936,1.584621e-02
14937,3.495150e-02
14938,7.595280e-03
14939,1.542041e-02
14940,7.990020e-02
14941,2.174454e-02
14942,1.453092e-03
14943,6.646505e-02
14944,1.919613e-02
14945,1.178496e-02
14946,1.825052e-01
14947,3.175424e-02
14948,4.970868e-01
14949,5.018831e-02
14950,1.545851e-02
14951,5.690598e-02
14952,9.135139e-02
14953,5.086537e-02
14954,2.686386e-02
14955,1.411969e-02
14956,4.509199e-02
14957,7.356380e-02
14958,2.353868e-01
14959,2.683257e-02
14960,4.766414e-03
14961,4.285485e-02
14962,2.125799e-01
14963,1.302456e-02
14964,6.959480e-02
14965,4.067373e-01
14966,3.838022e-02
14967,3.295197e-01
14968,7.696945e-03
14969,1.473247e-03
14970,1.031007e-02
14971,9.225640e-02
14972,4.028471e-03
14973,7.430808e-02
14974,4.353243e-01
14975,1.162121e-02
14976,8.014033e-03
14977,5.106237e-03
14978,2.314856e-02
14979,2.198807e-02
14980,3.315997e-01
14981,5.256922e-02
14982,2.441986e-02
14983,4.597948e-02
14984,4.343160e-03
14985,1.425628e-02
14986,1.850785e-02
14987,3.185702e-02
14988,6.394890e-02
14989,4.629733e-02
14990,3.452266e-01
14991,1.686735e-01
14992,3.443207e-02
14993,1.415193e-02
14994,4.237977e-02
14995,1.722083e-02
14996,3.317491e-01
14997,3.401810e-02
14998,4.581629e-03
14999,1.204088e-01
15000,1.881671e-02
15001,3.225253e-01
15002,7.383330e-03
15003,8.900192e-02
15004,1.353094e-01
15005,2.312581e-01
15006,4.924668e-02
15007,7.098472e-04
15008,4.590213e-02
15009,1.417558e-02
15010,2.398350e-02
15011,4.487695e-03
15012,5.781103e-02
15013,2.076368e-01
15014,6.446104e-03
15015,3.166848e-02
15016,9.897165e-02
15017,9.117204e-03
15018,1.608505e-02
15019,8.132028e-02
15020,1.704586e-02
15021,1.995158e-01
15022,8.398260e-02
15023,2.860573e-01
15024,2.622283e-01
15025,3.246613e-03
15026,2.192052e-01
15027,3.864227e-02
15028,1.162539e-01
15029,9.680605e-02
15030,3.334087e-03
15031,1.012124e-02
15032,3.782086e-01
15033,2.308203e-02
15034,2.559212e-02
15035,1.594773e-03
15036,1.307733e-01
15037,1.695573e-02
15038,1.108434e-02
15039,2.524065e-03
15040,2.774274e-02
15041,8.447896e-02
15042,5.999126e-02
15043,4.406097e-03
15044,5.214737e-02
15045,1.235096e-02
15046,9.666080e-03
15047,2.482240e-01
15048,6.518858e-03
15049,4.500029e-03
15050,1.029821e-02
15051,4.699188e-03
15052,4.902589e-03
15053,3.999429e-02
15054,3.516637e-03
15055,9.759400e-04
15056,3.728842e-03
15057,5.674074e-03
15058,4.792924e-02
15059,4.568667e-03
15060,3.719528e-02
15061,4.214003e-02
15062,1.725973e-02
15063,7.989074e-02
15064,3.308175e-02
15065,3.544847e-01
15066,3.458188e-01
15067,5.909394e-02
15068,4.511353e-02
15069,2.237461e-02
15070,1.132709e-01
15071,7.908079e-02
15072,1.456999e-02
15073,2.516059e-02
15074,1.598259e-02
15075,2.678304e-03
15076,1.041654e-01
15077,1.306880e-02
15078,2.616127e-01
15079,1.100883e-02
15080,1.561122e-02
15081,7.282200e-02
15082,1.239906e-02
15083,7.145473e-02
15084,1.714054e-02
15085,1.952033e-01
15086,3.085446e-02
15087,2.405191e-02
15088,9.366728e-03
15089,5.589865e-01
15090,2.057334e-02
15091,4.112855e-03
15092,2.703577e-02
15093,1.543132e-01
15094,2.617899e-01
15095,4.966548e-02
15096,5.529616e-03
15097,2.214904e-01
15098,4.779095e-03
15099,6.667177e-02
15100,5.211861e-01
15101,1.478361e-03
15102,3.010567e-01
15103,1.602773e-02
15104,2.093675e-02
15105,1.223910e-02
15106,7.887372e-02
15107,1.106255e-01
15108,2.136756e-03
15109,1.946608e-02
15110,2.438880e-02
15111,1.068793e-02
15112,4.300740e-03
15113,7.353990e-03
15114,3.382858e-02
15115,1.284367e-01
15116,1.861673e-02
15117,1.352923e-01
15118,1.752967e-02
15119,1.052773e-02
15120,4.810466e-01
15121,2.260824e-02
15122,2.614728e-01
15123,4.169332e-02
15124,5.687879e-02
15125,1.378360e-02
15126,2.900051e-02
15127,2.914150e-03
15128,2.339451e-02
15129,3.143299e-02
15130,8.319055e-02
15131,1.722171e-03
15132,4.530149e-02
15133,4.998378e-03
15134,4.655802e-02
15135,1.215820e-02
15136,5.911964e-03
15137,6.778896e-02
15138,5.658092e-03
15139,2.138639e-02
15140,1.832152e-01
15141,6.253893e-02
15142,4.573886e-02
15143,1.715420e-02
15144,3.397716e-03
15145,3.976863e-01
15146,3.052245e-02
15147,4.817611e-02
15148,1.420709e-01
15149,1.949110e-01
15150,1.037457e-01
15151,2.874652e-01
15152,2.061795e-02
15153,7.186619e-04
15154,1.027762e-02
15155,2.989636e-03
15156,1.432082e-02
15157,3.690591e-03
15158,8.540645e-03
15159,1.058657e-02
15160,6.189696e-02
15161,4.940120e-02
15162,1.175297e-02
15163,6.615916e-02
15164,6.677144e-03
15165,1.570705e-02
15166,3.151026e-01
15167,4.909372e-02
15168,8.263937e-02
15169,3.135994e-01
15170,2.119330e-02
15171,1.491461e-02
15172,1.811841e-02
15173,2.127522e-02
15174,5.591107e-02
15175,3.003976e-02
15176,9.868457e-02
15177,2.353876e-02
15178,3.545747e-02
15179,4.358955e-01
15180,9.002435e-02
15181,1.412973e-02
15182,3.360658e-03
15183,1.917501e-02
15184,2.815216e-02
15185,1.490721e-01
15186,9.581946e-02
15187,3.886512e-01
15188,4.668138e-03
15189,3.594755e-02
15190,5.643648e-03
15191,1.170958e-01
15192,1.368478e-01
15193,5.212381e-03
15194,4.334900e-03
15195,2.256625e-02
15196,9.682714e-02
15197,6.302342e-02
15198,1.437617e-01
15199,6.721132e-02
15200,9.477066e-02
15201,1.560861e-01
15202,1.392677e-01
15203,1.376665e-02
15204,3.881708e-03
15205,1.515825e-02
15206,9.058504e-03
15207,2.975715e-01
15208,1.049291e-01
15209,2.556678e-03
15210,2.419115e-02
15211,2.795817e-02
15212,2.504323e-02
15213,8.732260e-02
15214,6.283831e-03
15215,1.465910e-01
15216,1.396053e-02
15217,8.216614e-04
15218,4.768245e-02
15219,1.639397e-02
15220,9.038727e-03
15221,1.556847e-02
15222,4.396587e-01
15223,9.525289e-03
15224,3.268348e-02
15225,1.283098e-02
15226,8.553075e-03
15227,1.136812e-02
15228,4.658503e-02
15229,1.640086e-02
15230,3.117924e-02
15231,3.330916e-02
15232,1.062101e-01
15233,5.807130e-02
15234,1.504781e-01
15235,4.289425e-03
15236,3.003798e-02
15237,3.127011e-02
15238,1.239229e-01
15239,2.426763e-02
15240,1.393791e-01
15241,1.362548e-01
15242,5.136218e-03
15243,3.102068e-02
15244,7.773532e-02
15245,1.358365e-02
15246,5.302840e-02
15247,1.010757e-02
15248,4.810622e-03
15249,9.192765e-03
15250,2.803458e-01
15251,6.882340e-03
15252,6.032185e-02
15253,2.473421e-02
15254,4.820757e-03
15255,1.331697e-01
15256,7.029290e-03
15257,1.258855e-03
15258,2.832587e-01
15259,5.853958e-02
15260,1.522348e-02
15261,5.666575e-02
15262,1.192712e-02
15263,5.134468e-03
15264,1.078359e-02
15265,2.767336e-02
15266,5.257689e-02
15267,1.364717e-01
15268,1.356651e-02
15269,9.452757e-03
15270,6.248173e-03
15271,7.621376e-03
15272,7.322963e-02
15273,4.523983e-02
15274,1.939183e-02
15275,7.562988e-03
15276,8.903264e-03
15277,1.906112e-03
15278,2.899778e-03
15279,1.025983e-01
15280,4.107967e-01
15281,1.877095e-02
15282,1.813918e-01
15283,3.456212e-02
15284,3.138250e-03
15285,9.035440e-03
15286,4.101045e-02
15287,1.105384e-02
15288,3.093415e-02
15289,1.219726e-02
15290,9.508165e-02
15291,5.399900e-02
15292,7.904106e-03
15293,2.766662e-02
15294,1.527621e-01
15295,1.027567e-02
15296,3.811333e-01
15297,2.547796e-02
15298,3.388752e-03
15299,5.739930e-03
15300,2.713828e-02
15301,4.647390e-02
15302,1.967987e-01
15303,5.441396e-02
15304,1.471256e-02
15305,3.047515e-01
15306,1.562774e-02
15307,7.010275e-04
15308,2.548924e-01
15309,2.166640e-02
15310,4.360291e-03
15311,1.069237e-02
15312,1.273017e-02
15313,1.138447e-02
15314,3.310172e-02
15315,4.132579e-01
15316,2.061801e-02
15317,1.260703e-01
15318,1.572728e-02
15319,2.473487e-02
15320,1.906909e-03
15321,4.438908e-03
15322,4.335398e-02
15323,3.232554e-02
15324,4.114972e-03
15325,1.556155e-02
15326,7.873075e-03
