Id,Probability
13024,5.91E-02
13025,5.13E-02
13026,1.86E-02
13027,1.80E-01
13028,4.74E-03
13029,4.94E-02
13030,4.42E-02
13031,3.15E-01
13032,1.01E-01
13033,7.66E-02
13034,7.90E-03
13035,1.30E-01
13036,4.50E-03
13037,4.55E-02
13038,3.68E-01
13039,2.64E-02
13040,8.76E-02
13041,3.01E-02
13042,4.29E-01
13043,1.12E-01
13044,2.26E-01
13045,8.41E-02
13046,2.52E-02
13047,4.95E-01
13048,6.02E-02
13049,9.99E-03
13050,7.41E-02
13051,7.62E-02
13052,1.87E-01
13053,8.92E-03
13054,4.11E-01
13055,6.34E-02
13056,1.53E-02
13057,3.65E-02
13058,2.87E-02
13059,1.32E-02
13060,2.63E-02
13061,2.00E-02
13062,2.92E-02
13063,2.38E-01
13064,6.97E-02
13065,4.01E-02
13066,1.02E-01
13067,7.12E-01
13068,2.63E-03
13069,2.35E-01
13070,2.74E-02
13071,1.55E-02
13072,4.11E-02
13073,1.14E-01
13074,6.87E-01
13075,2.25E-01
13076,2.65E-02
13077,1.65E-01
13078,3.34E-02
13079,1.17E-02
13080,5.50E-01
13081,8.91E-02
13082,3.22E-02
13083,3.54E-02
13084,1.61E-02
13085,2.76E-01
13086,8.53E-02
13087,9.31E-02
13088,1.25E-01
13089,1.03E-01
13090,2.55E-01
13091,7.77E-01
13092,6.79E-02
13093,9.10E-03
13094,8.42E-02
13095,1.74E-01
13096,2.19E-02
13097,1.60E-01
13098,8.70E-02
13099,7.29E-02
13100,5.75E-02
13101,2.33E-01
13102,6.70E-02
13103,2.47E-02
13104,1.29E-01
13105,3.93E-02
13106,2.57E-01
13107,1.37E-01
13108,1.04E-01
13109,2.65E-01
13110,5.79E-02
13111,1.84E-01
13112,3.98E-01
13113,6.77E-01
13114,7.63E-02
13115,2.87E-02
13116,6.20E-03
13117,1.52E-01
13118,4.19E-01
13119,3.48E-01
13120,9.16E-02
13121,4.58E-03
13122,3.07E-02
13123,3.99E-02
13124,1.78E-01
13125,4.38E-03
13126,5.03E-01
13127,2.57E-01
13128,7.94E-02
13129,3.44E-02
13130,1.87E-02
13131,9.01E-03
13132,6.38E-02
13133,1.03E-01
13134,6.22E-02
13135,4.56E-02
13136,1.47E-02
13137,7.53E-02
13138,1.20E-02
13139,6.43E-02
13140,2.71E-02
13141,1.22E-02
13142,1.13E-02
13143,2.22E-02
13144,1.01E-01
13145,6.73E-03
13146,2.86E-01
13147,7.93E-01
13148,4.88E-02
13149,2.51E-02
13150,1.93E-01
13151,2.24E-01
13152,3.49E-01
13153,2.12E-02
13154,1.08E-01
13155,3.78E-02
13156,3.78E-02
13157,1.04E-01
13158,1.15E-01
13159,1.37E-01
13160,5.85E-03
13161,6.75E-02
13162,1.52E-01
13163,2.84E-02
13164,7.15E-01
13165,2.60E-02
13166,4.08E-01
13167,1.35E-01
13168,3.05E-01
13169,7.79E-02
13170,1.58E-02
13171,2.81E-02
13172,4.23E-02
13173,2.10E-02
13174,1.39E-01
13175,2.81E-01
13176,2.88E-01
13177,1.27E-02
13178,1.46E-01
13179,1.76E-02
13180,1.40E-02
13181,6.97E-01
13182,4.40E-03
13183,4.47E-02
13184,3.56E-02
13185,9.98E-02
13186,2.19E-02
13187,1.14E-03
13188,1.62E-02
13189,3.24E-01
13190,1.27E-01
13191,7.16E-01
13192,6.59E-01
13193,6.42E-03
13194,5.81E-03
13195,1.79E-02
13196,1.06E-01
13197,1.56E-02
13198,7.19E-03
13199,9.03E-03
13200,2.38E-01
13201,1.45E-02
13202,2.88E-02
13203,3.42E-01
13204,4.32E-01
13205,3.12E-01
13206,2.24E-02
13207,5.90E-03
13208,4.79E-02
13209,6.13E-01
13210,3.82E-02
13211,7.15E-02
13212,6.53E-02
13213,1.82E-02
13214,4.48E-01
13215,1.29E-01
13216,2.63E-01
13217,1.27E-01
13218,1.30E-02
13219,3.39E-02
13220,2.77E-01
13221,8.61E-02
13222,1.01E-01
13223,2.28E-02
13224,3.46E-02
13225,1.28E-02
13226,8.28E-02
13227,1.92E-01
13228,6.75E-02
13229,8.25E-02
13230,6.56E-01
13231,6.07E-02
13232,2.29E-01
13233,3.00E-01
13234,3.48E-02
13235,2.45E-02
13236,3.53E-01
13237,1.65E-01
13238,2.78E-02
13239,7.74E-04
13240,6.08E-01
13241,1.35E-01
13242,1.62E-01
13243,1.71E-02
13244,1.86E-01
13245,1.91E-01
13246,2.84E-02
13247,1.60E-01
13248,4.34E-03
13249,4.70E-02
13250,1.78E-01
13251,2.25E-03
13252,3.59E-02
13253,1.26E-02
13254,1.79E-02
13255,2.55E-01
13256,3.71E-01
13257,5.09E-02
13258,5.12E-01
13259,2.53E-02
13260,1.30E-01
13261,3.16E-02
13262,2.63E-01
13263,4.45E-02
13264,7.76E-03
13265,4.26E-03
13266,9.88E-02
13267,8.14E-03
13268,1.43E-01
13269,4.46E-03
13270,1.12E-01
13271,1.29E-01
13272,1.05E-02
13273,6.92E-02
13274,1.70E-02
13275,3.94E-03
13276,5.36E-02
13277,1.82E-01
13278,1.35E-02
13279,2.36E-01
13280,7.90E-02
13281,1.52E-01
13282,2.57E-01
13283,1.75E-01
13284,7.29E-02
13285,3.81E-02
13286,1.65E-01
13287,7.44E-01
13288,3.24E-02
13289,6.55E-02
13290,2.33E-01
13291,9.61E-03
13292,3.12E-01
13293,2.02E-01
13294,1.83E-01
13295,6.22E-02
13296,1.32E-01
13297,2.31E-01
13298,3.07E-02
13299,9.12E-04
13300,2.39E-02
13301,3.41E-02
13302,1.78E-03
13303,1.28E-02
13304,6.25E-02
13305,3.99E-01
13306,5.82E-01
13307,1.36E-01
13308,8.00E-02
13309,4.28E-02
13310,3.95E-01
13311,3.34E-01
13312,5.56E-03
13313,9.18E-03
13314,2.05E-02
13315,1.87E-02
13316,1.35E-02
13317,4.99E-02
13318,5.49E-02
13319,2.31E-01
13320,7.59E-01
13321,2.34E-01
13322,2.27E-03
13323,1.05E-02
13324,6.23E-02
13325,3.63E-02
13326,4.70E-02
13327,1.46E-01
13328,1.37E-01
13329,5.56E-02
13330,4.18E-02
13331,1.14E-01
13332,8.16E-02
13333,4.19E-02
13334,7.90E-02
13335,3.04E-01
13336,3.04E-01
13337,8.39E-03
13338,2.11E-01
13339,9.74E-03
13340,1.21E-02
13341,2.36E-02
13342,1.60E-02
13343,6.53E-02
13344,5.96E-02
13345,1.96E-01
13346,1.85E-01
13347,3.11E-02
13348,7.95E-02
13349,1.95E-01
13350,3.55E-01
13351,1.03E-01
13352,2.95E-01
13353,6.54E-02
13354,4.88E-01
13355,7.70E-02
13356,7.80E-02
13357,3.56E-01
13358,3.20E-01
13359,1.07E-02
13360,1.80E-02
13361,4.48E-01
13362,3.04E-02
13363,7.58E-02
13364,8.89E-02
13365,2.92E-01
13366,1.23E-01
13367,6.96E-02
13368,7.28E-02
13369,1.38E-02
13370,3.17E-02
13371,7.70E-01
13372,1.65E-02
13373,1.06E-01
13374,8.21E-02
13375,6.05E-02
13376,1.07E-01
13377,5.94E-01
13378,4.43E-02
13379,8.50E-02
13380,4.52E-01
13381,5.96E-02
13382,2.95E-02
13383,1.53E-01
13384,2.42E-03
13385,7.42E-02
13386,1.16E-01
13387,4.15E-02
13388,9.16E-02
13389,2.62E-02
13390,3.46E-02
13391,1.08E-01
13392,4.16E-02
13393,1.42E-01
13394,5.23E-03
13395,8.74E-02
13396,3.86E-02
13397,3.57E-03
13398,4.78E-02
13399,3.19E-01
13400,1.28E-01
13401,1.33E-01
13402,3.22E-02
13403,3.36E-01
13404,3.08E-02
13405,1.79E-01
13406,6.75E-02
13407,1.51E-02
13408,4.38E-01
13409,1.54E-01
13410,1.46E-02
13411,7.04E-01
13412,1.13E-02
13413,2.74E-01
13414,4.76E-02
13415,5.85E-01
13416,1.16E-01
13417,6.05E-01
13418,1.31E-01
13419,9.53E-02
13420,5.85E-01
13421,2.91E-02
13422,1.21E-01
13423,2.59E-01
13424,9.87E-02
13425,4.57E-02
13426,8.33E-02
13427,3.18E-02
13428,5.08E-01
13429,3.01E-01
13430,1.51E-01
13431,1.94E-01
13432,3.82E-02
13433,5.75E-02
13434,2.04E-01
13435,1.67E-02
13436,6.70E-01
13437,2.69E-03
13438,7.67E-03
13439,3.77E-02
13440,2.79E-01
13441,2.84E-01
13442,5.46E-02
13443,2.30E-01
13444,7.58E-03
13445,4.78E-03
13446,1.02E-01
13447,1.81E-02
13448,4.39E-02
13449,8.22E-01
13450,9.47E-02
13451,7.59E-03
13452,4.02E-03
13453,4.31E-01
13454,7.98E-02
13455,1.50E-01
13456,6.26E-02
13457,2.26E-01
13458,9.30E-03
13459,7.55E-01
13460,1.54E-02
13461,3.95E-02
13462,2.31E-02
13463,2.19E-01
13464,3.47E-02
13465,1.17E-01
13466,2.67E-02
13467,5.77E-01
13468,6.28E-02
13469,4.79E-01
13470,1.57E-02
13471,4.87E-02
13472,7.57E-01
13473,4.60E-01
13474,2.55E-01
13475,9.76E-02
13476,4.63E-02
13477,1.30E-01
13478,1.48E-01
13479,1.63E-02
13480,4.69E-02
13481,5.61E-02
13482,2.11E-01
13483,4.77E-02
13484,1.33E-01
13485,1.15E-01
13486,7.28E-03
13487,2.44E-02
13488,1.00E-01
13489,2.45E-01
13490,2.25E-01
13491,1.76E-02
13492,1.41E-01
13493,1.36E-01
13494,1.73E-02
13495,2.03E-02
13496,5.27E-01
13497,1.10E-02
13498,6.10E-03
13499,2.36E-02
13500,5.43E-02
13501,8.38E-02
13502,1.42E-01
13503,1.37E-02
13504,1.77E-01
13505,1.69E-02
13506,2.03E-01
13507,6.57E-01
13508,3.64E-01
13509,1.47E-01
13510,3.06E-01
13511,3.39E-02
13512,6.20E-03
13513,9.54E-03
13514,2.72E-01
13515,4.48E-02
13516,5.37E-02
13517,2.03E-02
13518,6.37E-03
13519,5.11E-01
13520,3.43E-03
13521,4.97E-01
13522,4.28E-02
13523,1.01E-01
13524,9.31E-02
13525,2.27E-01
13526,8.19E-02
13527,4.44E-01
13528,1.15E-01
13529,9.96E-03
13530,1.34E-02
13531,9.55E-02
13532,9.95E-02
13533,4.78E-03
13534,1.33E-01
13535,3.22E-02
13536,1.09E-03
13537,4.00E-02
13538,6.11E-02
13539,3.74E-02
13540,9.39E-03
13541,6.34E-02
13542,5.28E-02
13543,2.22E-01
13544,1.08E-02
13545,8.09E-02
13546,1.83E-02
13547,2.64E-01
13548,4.21E-02
13549,8.25E-03
13550,6.57E-02
13551,6.69E-02
13552,3.16E-02
13553,1.40E-01
13554,4.72E-02
13555,2.20E-01
13556,2.01E-01
13557,1.11E-01
13558,1.11E-02
13559,3.05E-02
13560,7.59E-01
13561,3.65E-01
13562,4.36E-02
13563,2.22E-01
13564,5.41E-03
13565,5.00E-02
13566,2.71E-01
13567,2.34E-02
13568,4.11E-02
13569,6.94E-03
13570,5.07E-02
13571,4.36E-03
13572,2.78E-03
13573,1.35E-02
13574,7.19E-02
13575,7.07E-01
13576,3.43E-01
13577,5.21E-01
13578,1.59E-01
13579,4.86E-02
13580,2.52E-01
13581,1.42E-03
13582,3.98E-02
13583,6.24E-02
13584,4.38E-02
13585,1.85E-02
13586,2.67E-01
13587,1.13E-02
13588,2.18E-02
13589,2.27E-01
13590,1.87E-01
13591,8.79E-03
13592,1.57E-02
13593,3.03E-02
13594,1.64E-01
13595,3.27E-02
13596,5.20E-01
13597,3.27E-02
13598,1.24E-01
13599,3.23E-04
13600,1.89E-02
13601,7.89E-03
13602,1.38E-02
13603,4.62E-01
13604,3.01E-01
13605,9.83E-02
13606,6.34E-02
13607,3.57E-01
13608,1.21E-01
13609,5.22E-02
13610,2.41E-01
13611,7.93E-01
13612,4.90E-01
13613,1.27E-01
13614,3.46E-01
13615,1.43E-01
13616,1.73E-01
13617,2.72E-02
13618,2.28E-02
13619,1.16E-01
13620,3.76E-01
13621,8.16E-03
13622,8.99E-02
13623,2.83E-01
13624,9.65E-02
13625,5.00E-02
13626,1.64E-01
13627,4.65E-02
13628,6.34E-02
13629,4.56E-01
13630,4.51E-03
13631,7.52E-02
13632,2.53E-03
13633,7.72E-01
13634,3.88E-02
13635,1.68E-01
13636,1.58E-01
13637,1.41E-01
13638,4.94E-01
13639,6.14E-03
13640,5.86E-02
13641,1.27E-02
13642,1.03E-01
13643,2.50E-01
13644,1.82E-01
13645,1.44E-02
13646,2.10E-02
13647,1.37E-02
13648,9.82E-03
13649,4.01E-02
13650,9.87E-02
13651,3.20E-02
13652,2.87E-01
13653,4.42E-02
13654,2.63E-01
13655,2.82E-01
13656,5.37E-02
13657,2.12E-01
13658,3.47E-02
13659,1.22E-01
13660,2.20E-01
13661,1.65E-01
13662,1.76E-01
13663,1.75E-01
13664,1.28E-01
13665,1.51E-01
13666,8.95E-02
13667,4.97E-02
13668,5.88E-02
13669,6.76E-03
13670,9.73E-02
13671,1.02E-01
13672,1.68E-01
13673,1.75E-01
13674,1.84E-02
13675,3.33E-01
13676,4.32E-02
13677,9.22E-02
13678,1.57E-01
13679,3.33E-02
13680,4.92E-02
13681,1.40E-01
13682,8.25E-02
13683,1.16E-01
13684,7.66E-02
13685,3.26E-02
13686,6.29E-01
13687,7.99E-02
13688,3.86E-02
13689,8.19E-02
13690,2.71E-01
13691,4.60E-03
13692,6.61E-03
13693,1.04E-01
13694,3.27E-02
13695,5.99E-01
13696,2.98E-02
13697,3.20E-02
13698,3.87E-01
13699,2.12E-02
13700,1.34E-02
13701,1.87E-01
13702,4.12E-01
13703,9.80E-03
13704,6.80E-03
13705,7.07E-03
13706,1.74E-02
13707,1.86E-01
13708,2.46E-01
13709,1.38E-04
13710,3.43E-02
13711,4.27E-02
13712,6.05E-03
13713,1.95E-02
13714,1.09E-01
13715,3.64E-01
13716,4.45E-02
13717,1.12E-01
13718,3.70E-02
13719,3.70E-02
13720,3.27E-02
13721,1.61E-01
13722,4.18E-01
13723,2.05E-02
13724,2.13E-02
13725,1.12E-01
13726,7.38E-02
13727,4.57E-01
13728,5.04E-02
13729,9.09E-02
13730,6.78E-01
13731,2.07E-01
13732,2.78E-03
13733,2.50E-01
13734,1.56E-01
13735,3.57E-01
13736,4.75E-02
13737,4.73E-02
13738,3.40E-01
13739,5.77E-02
13740,3.65E-02
13741,5.27E-02
13742,2.04E-02
13743,2.41E-02
13744,1.61E-01
13745,5.14E-01
13746,1.26E-02
13747,2.35E-02
13748,2.60E-01
13749,2.53E-01
13750,5.91E-02
13751,4.68E-03
13752,8.15E-01
13753,1.50E-01
13754,2.18E-01
13755,2.28E-01
13756,9.15E-02
13757,3.53E-02
13758,5.17E-02
13759,5.13E-03
13760,1.36E-01
13761,6.56E-02
13762,3.28E-01
13763,1.89E-01
13764,2.06E-02
13765,3.08E-02
13766,8.69E-02
13767,5.14E-02
13768,1.32E-01
13769,6.88E-02
13770,7.57E-01
13771,1.63E-01
13772,2.28E-01
13773,2.73E-01
13774,2.95E-01
13775,7.41E-02
13776,2.45E-03
13777,1.35E-01
13778,2.16E-02
13779,1.30E-01
13780,6.70E-02
13781,5.17E-02
13782,5.74E-01
13783,5.50E-01
13784,1.16E-01
13785,4.13E-01
13786,1.33E-01
13787,5.41E-03
13788,2.86E-01
13789,1.85E-01
13790,5.43E-01
13791,3.68E-02
13792,6.25E-02
13793,3.16E-01
13794,7.02E-03
13795,4.83E-02
13796,3.85E-02
13797,3.16E-01
13798,6.16E-01
13799,3.30E-01
13800,8.18E-03
13801,1.02E-01
13802,6.47E-02
13803,3.78E-01
13804,2.91E-02
13805,6.87E-03
13806,5.86E-02
13807,1.57E-03
13808,6.01E-02
13809,3.63E-02
13810,6.00E-02
13811,6.64E-02
13812,1.99E-01
13813,4.44E-01
13814,3.91E-02
13815,2.10E-01
13816,2.27E-01
13817,2.67E-02
13818,2.11E-01
13819,2.57E-01
13820,8.24E-03
13821,1.61E-02
13822,1.97E-01
13823,2.42E-01
13824,2.67E-02
13825,5.59E-02
13826,4.23E-01
13827,4.96E-02
13828,6.96E-01
13829,3.18E-02
13830,3.55E-01
13831,4.11E-02
13832,3.22E-01
13833,4.70E-01
13834,1.46E-01
13835,3.20E-01
13836,4.39E-02
13837,1.02E-01
13838,3.91E-02
13839,6.83E-01
13840,1.51E-01
13841,3.88E-02
13842,1.77E-02
13843,2.35E-01
13844,2.15E-01
13845,5.05E-02
13846,1.61E-01
13847,4.04E-02
13848,9.95E-02
13849,1.30E-01
13850,3.02E-01
13851,1.08E-01
13852,7.67E-02
13853,1.08E-01
13854,7.48E-02
13855,5.30E-03
13856,7.99E-03
13857,2.07E-01
13858,1.61E-01
13859,2.18E-01
13860,5.02E-01
13861,7.80E-03
13862,2.23E-01
13863,4.01E-03
13864,1.87E-01
13865,5.05E-01
13866,6.85E-03
13867,6.43E-03
13868,8.97E-02
13869,1.72E-01
13870,1.76E-02
13871,6.91E-02
13872,1.33E-01
13873,2.14E-02
13874,1.87E-01
13875,1.82E-02
13876,4.97E-01
13877,1.24E-01
13878,3.99E-02
13879,9.70E-03
13880,1.78E-02
13881,1.63E-01
13882,2.94E-02
13883,1.50E-02
13884,1.68E-01
13885,3.07E-02
13886,2.05E-01
13887,4.34E-01
13888,1.79E-01
13889,3.21E-02
13890,5.71E-01
13891,2.73E-02
13892,5.36E-03
13893,3.81E-02
13894,2.56E-02
13895,6.29E-01
13896,2.03E-02
13897,7.38E-02
13898,8.27E-02
13899,1.09E-01
13900,3.06E-01
13901,2.41E-01
13902,2.95E-02
13903,5.10E-02
13904,5.03E-03
13905,1.87E-02
13906,2.89E-02
13907,7.63E-02
13908,1.84E-02
13909,1.52E-02
13910,3.68E-02
13911,1.55E-01
13912,9.45E-02
13913,6.68E-02
13914,1.70E-01
13915,2.15E-01
13916,4.43E-01
13917,2.03E-01
13918,1.85E-01
13919,8.81E-02
13920,2.75E-01
13921,1.04E-02
13922,2.79E-03
13923,8.94E-02
13924,8.81E-03
13925,1.36E-02
13926,1.57E-01
13927,9.35E-02
13928,3.56E-02
13929,1.53E-02
13930,1.55E-01
13931,1.52E-01
13932,6.48E-02
13933,4.33E-03
13934,2.99E-01
13935,9.47E-02
13936,5.95E-01
13937,2.17E-01
13938,7.18E-02
13939,6.71E-02
13940,9.01E-02
13941,5.14E-02
13942,5.71E-03
13943,3.43E-02
13944,9.31E-02
13945,8.20E-02
13946,4.26E-02
13947,2.36E-02
13948,1.64E-01
13949,8.77E-03
13950,3.74E-01
13951,1.48E-01
13952,1.31E-02
13953,1.42E-01
13954,1.73E-01
13955,6.03E-02
13956,3.27E-02
13957,1.15E-02
13958,8.46E-02
13959,2.50E-01
13960,5.14E-01
13961,6.89E-01
13962,1.15E-01
13963,9.02E-03
13964,7.85E-02
13965,1.46E-02
13966,1.21E-01
13967,8.65E-02
13968,2.39E-01
13969,1.06E-01
13970,2.20E-02
13971,7.40E-02
13972,6.04E-02
13973,4.21E-03
13974,2.59E-01
13975,5.67E-02
13976,1.59E-01
13977,6.93E-03
13978,5.78E-01
13979,6.97E-01
13980,1.74E-01
13981,1.59E-01
13982,1.50E-01
13983,3.89E-02
13984,1.79E-01
13985,9.32E-02
13986,8.35E-03
13987,1.67E-01
13988,1.84E-02
13989,5.30E-01
13990,2.98E-01
13991,9.89E-02
13992,2.66E-01
13993,7.63E-02
13994,1.14E-02
13995,1.13E-02
13996,8.86E-02
13997,9.91E-03
13998,1.08E-01
13999,8.94E-03
14000,4.88E-02
14001,2.74E-01
14002,1.64E-01
14003,8.23E-03
14004,2.18E-02
14005,4.68E-02
14006,3.28E-02
14007,1.62E-02
14008,5.43E-01
14009,2.14E-01
14010,1.75E-01
14011,2.32E-01
14012,7.47E-01
14013,6.92E-01
14014,2.79E-01
14015,1.87E-02
14016,2.10E-01
14017,7.22E-03
14018,2.39E-01
14019,4.93E-02
14020,3.52E-01
14021,2.42E-01
14022,2.99E-01
14023,5.25E-02
14024,4.00E-01
14025,6.09E-02
14026,2.66E-03
14027,5.52E-02
14028,1.30E-01
14029,6.78E-02
14030,8.51E-02
14031,1.70E-01
14032,1.05E-01
14033,2.70E-01
14034,8.35E-02
14035,2.29E-01
14036,3.06E-01
14037,5.35E-02
14038,4.11E-01
14039,5.80E-02
14040,1.52E-01
14041,1.83E-01
14042,1.31E-01
14043,1.17E-01
14044,8.51E-04
14045,5.82E-02
14046,1.87E-02
14047,3.32E-01
14048,1.63E-01
14049,4.86E-01
14050,3.20E-01
14051,7.41E-02
14052,3.04E-01
14053,4.39E-02
14054,4.53E-03
14055,9.24E-02
14056,4.03E-01
14057,1.31E-01
14058,1.99E-02
14059,6.64E-02
14060,2.25E-02
14061,2.04E-01
14062,3.43E-01
14063,6.99E-02
14064,1.83E-02
14065,8.45E-02
14066,1.01E-01
14067,1.20E-01
14068,9.08E-02
14069,1.78E-02
14070,8.79E-01
14071,1.51E-01
14072,8.65E-03
14073,5.17E-01
14074,2.23E-02
14075,2.40E-01
14076,1.34E-02
14077,5.49E-03
14078,1.14E-01
14079,1.40E-02
14080,8.18E-02
14081,1.06E-02
14082,2.82E-01
14083,1.25E-01
14084,1.41E-01
14085,1.64E-01
14086,3.36E-02
14087,2.87E-02
14088,1.76E-01
14089,1.59E-01
14090,2.19E-02
14091,3.86E-01
14092,4.10E-01
14093,1.26E-01
14094,1.43E-01
14095,1.08E-01
14096,5.60E-02
14097,4.10E-02
14098,5.08E-02
14099,6.67E-02
14100,1.58E-01
14101,7.25E-03
14102,8.51E-03
14103,7.23E-01
14104,5.88E-02
14105,4.56E-01
14106,3.57E-01
14107,1.01E-01
14108,1.54E-02
14109,1.13E-01
14110,7.15E-02
14111,3.56E-01
14112,3.66E-02
14113,2.02E-01
14114,2.09E-02
14115,4.72E-01
14116,2.81E-02
14117,8.31E-01
14118,3.06E-02
14119,5.32E-02
14120,5.32E-01
14121,5.17E-03
14122,7.07E-02
14123,4.13E-01
14124,1.01E-01
14125,7.48E-02
14126,2.83E-02
14127,2.26E-02
14128,4.33E-01
14129,2.59E-03
14130,1.49E-02
14131,6.16E-01
14132,2.49E-01
14133,2.17E-01
14134,5.94E-01
14135,8.52E-03
14136,1.54E-01
14137,1.57E-02
14138,5.34E-02
14139,3.17E-02
14140,5.43E-03
14141,4.40E-02
14142,8.01E-02
14143,4.91E-02
14144,4.85E-02
14145,1.26E-02
14146,4.11E-02
14147,3.51E-02
14148,2.40E-01
14149,3.06E-01
14150,5.03E-02
14151,1.29E-02
14152,4.81E-01
14153,1.02E-01
14154,2.38E-02
14155,4.12E-02
14156,2.90E-01
14157,9.85E-02
14158,6.52E-03
14159,1.24E-01
14160,1.11E-01
14161,6.31E-02
14162,1.85E-02
14163,2.24E-03
14164,3.57E-01
14165,2.03E-01
14166,4.62E-01
14167,3.76E-02
14168,8.32E-01
14169,3.47E-02
14170,2.84E-02
14171,2.67E-02
14172,1.89E-01
14173,5.89E-02
14174,4.32E-02
14175,1.03E-01
14176,1.54E-02
14177,5.83E-02
14178,2.72E-01
14179,2.14E-01
14180,9.09E-02
14181,5.30E-02
14182,5.39E-02
14183,1.29E-01
14184,1.68E-03
14185,1.23E-01
14186,2.29E-02
14187,4.83E-02
14188,2.06E-01
14189,3.77E-01
14190,5.78E-02
14191,6.12E-02
14192,7.81E-02
14193,1.38E-01
14194,2.80E-02
14195,6.71E-03
14196,1.10E-02
14197,2.64E-01
14198,1.89E-01
14199,1.29E-01
14200,1.70E-01
14201,4.04E-02
14202,6.36E-02
14203,1.82E-01
14204,2.19E-02
14205,4.35E-02
14206,7.05E-02
14207,6.11E-02
14208,1.07E-02
14209,1.29E-01
14210,2.57E-02
14211,6.63E-02
14212,2.46E-01
14213,1.57E-01
14214,9.49E-03
14215,4.66E-01
14216,4.32E-02
14217,2.04E-01
14218,7.98E-02
14219,1.06E-01
14220,7.52E-02
14221,2.44E-02
14222,4.55E-02
14223,9.32E-03
14224,1.11E-01
14225,2.06E-01
14226,1.98E-02
14227,5.17E-02
14228,4.01E-01
14229,6.04E-03
14230,3.16E-02
14231,1.88E-02
14232,4.85E-02
14233,2.53E-02
14234,1.95E-02
14235,1.15E-01
14236,2.52E-02
14237,1.66E-01
14238,1.85E-02
14239,2.77E-01
14240,5.66E-02
14241,2.08E-01
14242,1.57E-01
14243,1.19E-01
14244,2.22E-02
14245,2.15E-01
14246,9.28E-03
14247,3.63E-02
14248,4.55E-02
14249,7.83E-03
14250,2.26E-03
14251,8.16E-02
14252,2.62E-01
14253,2.67E-02
14254,3.45E-01
14255,8.97E-03
14256,2.94E-01
14257,6.56E-02
14258,1.64E-01
14259,4.27E-05
14260,4.25E-02
14261,3.83E-02
14262,3.17E-01
14263,5.11E-02
14264,1.83E-01
14265,1.03E-01
14266,2.03E-01
14267,2.71E-02
14268,1.05E-01
14269,7.02E-02
14270,7.41E-02
14271,4.53E-02
14272,4.42E-02
14273,1.60E-02
14274,3.63E-02
14275,1.37E-01
14276,5.73E-03
14277,5.83E-01
14278,4.60E-01
14279,6.31E-02
14280,3.46E-02
14281,6.66E-02
14282,6.03E-02
14283,5.79E-02
14284,2.34E-01
14285,3.99E-02
14286,3.62E-01
14287,3.17E-02
14288,2.53E-02
14289,2.28E-01
14290,3.12E-02
14291,1.18E-01
14292,4.39E-01
14293,2.97E-01
14294,1.03E-01
14295,9.78E-04
14296,2.14E-01
14297,1.78E-02
14298,8.18E-02
14299,8.08E-02
14300,2.37E-02
14301,6.30E-02
14302,4.50E-01
14303,9.73E-02
14304,5.83E-02
14305,2.46E-01
14306,9.25E-03
14307,1.95E-01
14308,6.52E-01
14309,3.02E-02
14310,7.00E-02
14311,1.71E-01
14312,1.92E-02
14313,1.02E-01
14314,5.36E-03
14315,1.17E-02
14316,6.15E-02
14317,3.15E-02
14318,7.74E-01
14319,9.78E-02
14320,5.29E-02
14321,7.21E-01
14322,1.51E-01
14323,2.00E-02
14324,8.84E-03
14325,4.84E-03
14326,9.70E-02
14327,1.50E-02
14328,3.26E-01
14329,9.56E-02
14330,4.27E-02
14331,5.30E-02
14332,7.04E-01
14333,5.89E-02
14334,1.21E-01
14335,3.04E-02
14336,2.59E-01
14337,3.65E-02
14338,2.95E-02
14339,2.88E-02
14340,1.99E-01
14341,5.08E-01
14342,5.52E-01
14343,1.09E-02
14344,2.24E-01
14345,2.37E-01
14346,2.24E-01
14347,8.05E-02
14348,7.57E-01
14349,1.11E-02
14350,2.55E-02
14351,6.54E-02
14352,4.10E-01
14353,7.57E-03
14354,4.80E-01
14355,2.06E-01
14356,5.39E-02
14357,2.56E-01
14358,3.53E-03
14359,6.53E-02
14360,3.85E-01
14361,2.04E-02
14362,2.69E-01
14363,4.51E-02
14364,2.15E-02
14365,3.11E-01
14366,8.19E-01
14367,1.66E-01
14368,9.75E-02
14369,1.35E-01
14370,2.10E-02
14371,1.39E-01
14372,1.93E-01
14373,4.95E-01
14374,5.16E-01
14375,2.81E-01
14376,8.37E-02
14377,1.90E-01
14378,6.75E-02
14379,1.45E-02
14380,3.44E-04
14381,1.15E-01
14382,9.51E-02
14383,2.62E-01
14384,3.03E-01
14385,2.33E-01
14386,7.28E-01
14387,2.38E-02
14388,9.48E-02
14389,4.45E-02
14390,1.77E-01
14391,2.62E-01
14392,3.51E-01
14393,2.07E-01
14394,8.19E-02
14395,7.17E-02
14396,6.42E-01
14397,2.21E-02
14398,2.22E-01
14399,5.06E-02
14400,3.51E-01
14401,1.73E-01
14402,3.03E-01
14403,1.31E-01
14404,9.32E-02
14405,2.65E-01
14406,5.02E-02
14407,1.04E-02
14408,7.67E-02
14409,3.37E-01
14410,7.50E-02
14411,2.10E-01
14412,4.12E-01
14413,5.43E-01
14414,1.19E-01
14415,1.18E-01
14416,2.26E-01
14417,1.63E-01
14418,2.87E-01
14419,2.41E-02
14420,1.91E-02
14421,1.28E-01
14422,8.75E-02
